NUMBER,ICAO,NAME,COUNTRY,LAT,LON,ELEV,latitude,longitude
992150,DB21,5  ENVIRONM BUOY 41002,US,3218N,07518W,5.0,32.3,-75.3
992160,DB21,6  ENVIRONM BUOY 46002,US,4230N,13018W,3.0,42.5,-130.3
992170,DB21,7  ENVIRONM BUOY 46003,US,5154N,15554W,3.0,51.9,-155.9
992180,DB21,8  ENVIRONM BUOY 45002,US,4518N,08618W,3.0,45.3,-86.3
992190,DB21,9  ENVIRONM BUOY 46004,US,5054N,13554W,3.0,50.9,-135.9
992200,DB22,0  ENVIRONM BUOY 46006,US,4048N,13736W,3.0,40.8,-137.6
992210,DB22,1  ENVIRONM BUOY 46005,US,4606N,13100W,3.0,46.1,-131.0
992220,DB22,2  ENVIRONM BUOY 45008,US,4418N,08224W,3.0,44.3,-82.4
992230,DB22,3  ENVIRONM BUOY 45003,US,4518N,08248W,3.0,45.3,-82.8
992240,DB22,4  ENVIRONM BUOY 45005,US,4142N,08224W,3.0,41.7,-82.4
992250,DB22,5  ENVIRONM BUOY 42011,US,2936N,09330W,10.0,29.6,-93.5
992260,DB22,6  ENVIRONM BUOY 21002,JP,3742N,13418E,3.0,37.7,134.3
992270,DB22,7  ENVIRONM BUOY 21003,JP,3442N,13930E,3.0,34.7,139.5
992280,DB22,8  ENVIRONM BUOY 21004,JP,2900N,13500E,3.0,29.0,135.0
992290,DB22,9  ENVIRONM BUOY 41006,US,2918N,07718W,5.0,29.3,-77.3
992300,DB23,0  ENVIRONM BUOY 22001,JP,2818N,12600E,3.0,28.3,126.0
992310,DB23,1  ENVIRONM BUOY 21001,JP,3830N,14530E,3.0,38.5,145.5
992320,DB23,2  ENVIRONM BUOY 42008,US,2842N,09518W,10.0,28.7,-95.3
992330,DB23,3  ENVIRONM BUOY 42009,US,2918N,08730W,10.0,29.3,-87.5
992340,DB23,4  ENVIRONM BUOY 44002,US,4006N,07300W,3.0,40.1,-73.0
992350,DB23,5  ENVIRONM BUOY 44010,US,3654N,07542W,3.0,36.9,-75.7
992360,DB23,6  ENVIRONM BUOY 44011,US,4106N,06636W,3.0,41.1,-66.6
992370,DB23,7  ENVIRONM BUOY 46029,US,4612N,12412W,3.0,46.2,-124.2
992380,DB23,8  ENVIRONM BUOY 46028,US,3548N,12142W,3.0,35.8,-121.7
992390,DB23,9  ENVIRONM BUOY 41018,US,1500N,07500W,3.0,15.0,-75.0
992400,DB24,0  ENVIRONM BUOY 44009,US,3827N,07442W,3.0,38.45,-74.7
992410,DB24,1  ENVIRONM BUOY 46042,US,3648N,12212W,3.0,36.8,-122.2
992420,DB24,2  ENVIRONM BOUY 44013,US,4223N,07047W,3.0,42.38333333333333,-70.78333333333333
992430,DB24,3  ENVIRONM BOUY 51002,US,1712N,15748W,3.0,17.2,-157.8
992440,DB24,4  ENVIRONM BUOY 42003,US,2600N,08554W,10.0,26.0,-85.9
992450,DB24,5  ENVIRONM BUOY 32301,US,1000S,10500W,3.0,-10.0,-105.0
992460,DB24,6  ENVIRONM BUOY 46010,US,4611N,12411W,3.0,46.18333333333333,-124.18333333333334
992480,DB24,8  ENVIRONM BUOY 46012,US,3724N,12242W,3.0,37.4,-122.7
992490,DB24,9  ENVIRONM BUOY 46013,US,3812N,12318W,3.0,38.2,-123.3
992500,DB25,0  ENVIRONM BUOY 46014,US,3912N,12400W,3.0,39.2,-124.0
992510,DB25,1  ENVIRONM BUOY 46015,US,6202N,16859W,3.0,62.03333333333333,-168.98333333333332
992520,DB25,2  ENVIRONM BUOY 46016,US,6318N,17018W,3.0,63.3,-170.3
992530,DB25,3  ENVIRONM BUOY 51027,US,2002N,15701W,3.0,20.033333333333335,-157.01666666666668
992540,DB25,4  ENVIRONM BUOY 46018,US,6018N,17700W,3.0,60.3,-177.0
992550,DB25,5  ENVIRONM BUOY 46019,US,5712N,17018W,3.0,57.2,-170.3
992560,DB25,6  ENVIRONM BUOY 46020,US,5554N,16800W,3.0,55.9,-168.0
992570,DB25,7  ENVIRONM BUOY 46021,US,5742N,16000W,3.0,57.7,-160.0
992580,DB25,8  ENVIRONM BUOY 46023,US,3418N,12042W,3.0,34.3,-120.7
992590,DB25,9  ENVIRONM BUOY 46024,US,3248N,11930W,3.0,32.8,-119.5
992600,DB26,0  ENVIRONM BUOY 46025,US,3336N,11900W,3.0,33.6,-119.0
992610,DB26,1  ENVIRONM BUOY 51003,US,1912N,16048W,3.0,19.2,-160.8
992620,DB26,2  ENVIRONM BUOY 51004,US,1730N,15236W,3.0,17.5,-152.6
992630,DB26,3  ENVIRONM BUOY 44003,US,4048N,06830W,3.0,40.8,-68.5
992640,DB26,4  ENVIRONM BUOY 46026,US,3745N,12241W,3.0,37.75,-122.68333333333334
992650,DB26,5  ENVIRONM BUOY 46030,US,4026N,12430W,3.0,40.43333333333333,-124.5
992660,DB26,6  ENVIRONM BUOY 46031,US,5530N,16136W,3.0,55.5,-161.6
992670,DB26,7  ENVIRONM BUOY 62106,UK,5659N,00953W,3.0,56.983333333333334,-9.883333333333333
992680,DB26,8  ENVIRONM BUOY 46033,US,5548N,15948W,3.0,55.8,-159.8
992690,DB26,9  ENVIRONM BUOY 46034,US,5506N,16306W,3.0,55.1,-163.1
992700,DB27,0  ENVIRONM BUOY 62107,UK,5004N,00604W,3.0,50.06666666666667,-6.066666666666666
992710,DB27,1  ENVIRONM BUOY 42002,US,2554N,09336W,10.0,25.9,-93.6
992720,DB27,2  ENVIRONM BUOY 42015,US,3012N,08812W,5.0,30.2,-88.2
992730,DB27,3  ENVIRONM BUOY 41004,US,3236N,07842W,5.0,32.6,-78.7
992740,DB27,4  ENVIRONM BUOY 46022,US,4048N,12430W,3.0,40.8,-124.5
992750,DB27,5  ENVIRONM BOUY 46043,US,4654N,12412W,3.0,46.9,-124.2
992760,DB27,6  ENVIRONM BUOY 44005,US,4242N,06818W,3.0,42.7,-68.3
992770,DB27,7  ENVIRONM BUOY 44006,US,3618N,07524W,3.0,36.3,-75.4
992780,DB27,8  ENVIRONM BUOY 44007,US,4332N,07005W,3.0,43.53333333333333,-70.08333333333333
992790,DB27,9  ENVIRONM BUOY 44008,US,4030N,06928W,3.0,40.5,-69.46666666666667
992800,DB28,0  ENVIRONM BUOY 45009,US,4106N,08200W,3.0,41.1,-82.0
992810,DB28,1  ENVIRONM BOUY 46027,US,4150N,12424W,3.0,41.833333333333336,-124.4
992820,DB28,2  ENVIRONM BUOY 46035,US,5706N,17742W,3.0,57.1,-177.7
992830,DB28,3  ENVIRONM BUOY 51005,US,2018N,15606W,3.0,20.3,-156.1
992840,DB28,4  ENVIRONM BUOY 32302,US,1758S,08503W,3.0,-17.966666666666665,-85.05
992850,DB28,5  ENVIRONM BUOY 46060,US,6036N,14642W,3.0,60.6,-146.7
992860,DB28,6  ENVIRONM BUOY 62027,UK,4842N,00855W,3.0,48.7,-8.916666666666666
992870,DB28,7  ENVIRONM BUOY 62028,UK,4842N,00854W,3.0,48.7,-8.9
992880,DB28,8  ENVIRONM BUOY 62029,UK,5036N,00242W,3.0,50.6,-2.7
992890,DB28,9  ENVIRONM BUOY 64041,UK,6030N,00255W,3.0,60.5,-2.9166666666666665
992900,DB29,0  ENVIRONM BUOY 64042,UK,6030N,00254W,3.0,60.5,-2.9
992910,DB29,1  ENVIRONM BUOY 62026,UK,5518N,00218W,3.0,55.3,-2.3
992920,DB29,2  ENVIRONM BUOY 23002,JP,2230N,05930W,3.0,22.5,-59.5
992930,DB29,3  ENVIRONM BUOY 46036,CN,4819N,13350W,3.0,48.31666666666667,-133.83333333333334
992940,DB29,4  ENVIRONM BUOY 46038,US,4154N,12224W,3.0,41.9,-122.4
992950,DB29,5  ENVIRONM BUOY 46037,US,4818N,13348W,3.0,48.3,-133.8
992960,DB29,6  ENVIRONM BUOY 46011,US,3454N,12054W,3.0,34.9,-120.9
992970,DB29,7  ENVIRONM BOUY 46039,US,4812N,12324W,3.0,48.2,-123.4
992980,DB29,8  ENVIRONM BUOY 44140,CN,4242N,05036W,3.0,42.7,-50.6
992990,DB29,9  ENVIRONM BUOY 45010,US,4300N,08748W,3.0,43.0,-87.8
994010,BURL,1  SOUTHWEST PASS,LA,2854N,08926W,0.0,28.9,-89.43333333333334
994020,CHLV,2  CHESAPEAKE (LS),VA,3655N,07543W,0.0,36.916666666666664,-75.71666666666667
994030,DSLN,7  DIAMOND SHOALS (LS),NC,3509N,07518W,0.0,35.15,-75.3
994040,FPSN,7  FRYING PAN SHOALS,NC,3329N,07735W,0.0,33.483333333333334,-77.58333333333333
994050,LKWF,1  LAKE WORTH,FL,2637N,08002W,5.0,26.616666666666667,-80.03333333333333
994060,MDRM,1  MOUNT DESERT ROCK,ME,4358N,06808W,9.0,43.96666666666667,-68.13333333333334
994070,DESW,1  DESTRUCTION ISLAND,WA,4740N,12429W,21.0,47.666666666666664,-124.48333333333333
994080,FFIA,2  FIVE FINGER ISLAND,AK,5716N,13338W,7.0,57.266666666666666,-133.63333333333333
994090,PILM,4  PASSAGE ISLAND,MI,4813N,08822W,195.0,48.21666666666667,-88.36666666666666
994100,ALSN,6  AMBROSE (LGT-SHIP)&,NY,4028N,07350W,0.0,40.46666666666667,-73.83333333333333
994110,PTAT,2  PORT ARANSAS,TX,2750N,09703W,5.0,27.833333333333332,-97.05
994120,PTAC,1  POINT ARENA,CA,3857N,12344W,17.0,38.95,-123.73333333333333
994130,ROAM,4  ROCK OF AGES (LS),MI,4752N,08919W,183.0,47.86666666666667,-89.31666666666666
994140,BUZM,3  BUZZARDS BAY (LS),MA,4124N,07102W,0.0,41.4,-71.03333333333333
994150,SJLF,1  ST. JOHNS LIGHT,FL,3023N,08124W,5.0,30.383333333333333,-81.4
994160,CLKN,7  CAPE LOOKOUT,NC,3437N,07631W,5.0,34.61666666666667,-76.51666666666667
994170,DFBF,1  DEERFIELD BEACH,FL,2619N,08005W,2.0,26.316666666666666,-80.08333333333333
994180,SISW,1  SMITH ISLAND,WA,4819N,12250W,15.0,48.31666666666667,-122.83333333333333
994190,DISW,3  DEVIL'S ISLAND,WI,4705N,09044W,192.0,47.083333333333336,-90.73333333333333
994200,STDM,4  STANNARD ROCK,MI,4711N,08713W,183.0,47.18333333333333,-87.21666666666667
994210,PTGC,1  POINT ARGUELLO,CA,3435N,12039W,12.0,34.583333333333336,-120.65
994220,VENF,1  VENICE PIER,FL,2704N,08227W,4.0,27.066666666666666,-82.45
994230,FBIS,1  FOLLY ISLAND,SC,3241N,07953W,3.0,32.68333333333333,-79.88333333333334
994240,CARO,3  CAPE ARAGO (LS),OR,4320N,12422W,18.0,43.333333333333336,-124.36666666666666
994250,DBLN,6  DUNKIRK,NY,4229N,07921W,183.0,42.483333333333334,-79.35
994260,SRST,2  SABINE,TX,2940N,09403W,1.0,29.666666666666668,-94.05
994270,IOSN,3  ISLE OF SHOALS (LS),NH,4258N,07037W,13.0,42.96666666666667,-70.61666666666666
994280,NWPO,3  NEWPORT STATE BEACH,OR,4437N,12404W,9.0,44.61666666666667,-124.06666666666666
994290,GDIL,1  GRAND ISLE,LA,2916N,08958W,2.0,29.266666666666666,-89.96666666666667
994300,TTIW,1  TATOOSH ISLAND,WA,4823N,12444W,31.0,48.38333333333333,-124.73333333333333
994310,ALRF,1  ALLIGATOR REEF,FL,2451N,08037W,0.0,24.85,-80.61666666666666
994320,GLLN,6  GALLOO ISLAND,NY,4353N,07626W,76.0,43.88333333333333,-76.43333333333334
994330,SGNW,3  SHEBOYGAN,WI,4345N,08741W,176.0,43.75,-87.68333333333334
994340,SBIO,1  SOUTH BASS ISLAND,OH,4138N,08250W,177.0,41.63333333333333,-82.83333333333333
994350,WPOW,1  WEST POINT (LS),WA,4740N,12226W,3.0,47.666666666666664,-122.43333333333334
994360,CSBF,1  CAPE SAN BLAS,FL,2940N,08522W,2.0,29.666666666666668,-85.36666666666666
994370,MISM,1  MATINICUS ISLE,ME,4347N,06851W,16.0,43.78333333333333,-68.85
994380,SVLS,1  SAVANNAH LIGHT,GA,3157N,08041W,0.0,31.95,-80.68333333333334
994390,SPGF,1  SETTLEMENT POINT,FL,2641N,07900W,2.0,26.683333333333334,-79.0
994400,TPLM,2  THOMAS POINT,MD,3854N,07626W,0.0,38.9,-76.43333333333334
994410,SAUF,1  ST. AUGUSTINE,FL,2952N,08116W,8.0,29.866666666666667,-81.26666666666667
994420,DPIA,1  DAUPHIN ISLAND,AL,3015N,08805W,8.0,30.25,-88.08333333333333
994430,MLRF,1  MOLASSES REEF,FL,2501N,08023W,0.0,25.016666666666666,-80.38333333333334
994440,MPCL,1  MAIN PASS 133C,LA,2924N,08836W,0.0,29.4,-88.6
994450,SMKF,1  SOMBRERO KEY,FL,2438N,08107W,0.0,24.633333333333333,-81.11666666666666
994460,FARP,2  FARAULEP ISLAND,KA,0816N,14433E,2.0,8.266666666666667,144.55
994470,GBCL,1  GARDEN BANKS 236A,LA,2722N,09348W,0.0,27.366666666666667,-93.8
994480,ENIP,2  ENEWETAK/MARSHALLS,MH,1122N,16222E,2.0,11.366666666666667,162.36666666666667
994490,UJAP,2  UJAE ATOLL/MARSHALL,MH,0855N,16545E,2.0,8.916666666666666,165.75
994500,MLIP,2  MILI/MARSHALL ISL,MH,0600N,17200E,0.0,6.0,172.0
994510,PAGP,2  PAGAN/N. MARIANAS,MY,1800N,14526E,2.0,18.0,145.43333333333334
994520,ULIP,2  ULITHI ATOLL,US,1012N,13948E,2.0,10.2,139.8
994530,EBNP,2  EBON,US,0436N,16842E,2.0,4.6,168.7
994540,KOSP,2  KUSAIE,US,0512N,16300W,2.0,5.2,-163.0
994550,ABAN,G  ALEXANDRIA BAY,NY,4433N,07556W,76.0,44.55,-75.93333333333334
994560,ABAN,6  FOWEY ROCKS,FL,2559N,08010W,0.0,25.983333333333334,-80.16666666666667
994570,SANF,1  SAND KEY,FL,2445N,08153W,0.0,24.75,-81.88333333333334
994580,SUPN,6  SUPERIOR SHOALS,NY,4447N,07548W,77.0,44.78333333333333,-75.8
994590,THIN,6  1000 ISL BRIDGE,NY,4030N,07558W,76.0,40.5,-75.96666666666667
995010,DB50,1  PLATFORM NO. 62126,,5348N,00336W,,53.8,-3.6
995020,DB50,2  PLATFORM NO. 62101,,5036N,00256W,,50.6,-2.9333333333333336
995030,DB50,3  PLATFORM NO. 63111,,5930N,00130E,,59.5,1.5
995040,DB50,4  PLATFORM NO. 62137,,5736N,00148E,,57.6,1.8
995050,DB50,5  PLATFORM NO. 62138,,5824N,00006W,,58.4,-0.1
995060,DB50,6  PLATFORM NO. 62116,,5806N,00148E,,58.1,1.8
995070,DB50,7  PLATFORM NO. 62115,,5806N,00306W,,58.1,-3.1
995080,DB50,8  PLATFORM NO. 63137,,5748N,00148E,,57.8,1.8
995090,DB50,9  PLATFORM NO. 62142,,5648N,00142E,,56.8,1.7
995100,DB51,0  PLATFORM NO. 62147,,5800N,00106E,,58.0,1.1
995110,DB51,1  PLATFORM NO. 62125,,5348N,00348W,,53.8,-3.8
995120,DB51,2  PLATFORM NO. 62111,,5854N,00012W,,58.9,-0.2
995130,DB51,3  PLATFORM NO. 62123,,5606N,00242E,,56.1,2.7
995140,DB51,4  PLATFORM NO. 62121,,5630N,00218E,,56.5,2.3
995150,DB51,5  PLATFORM NO. 62127,,5330N,00212E,,53.5,2.2
995160,DB51,6  ENVIRONM BUOY 46061,US,6012N,14648W,6.0,60.2,-146.8
995170,DB51,7  PLATFORM NO. 63109,,5936N,00130E,,59.6,1.5
995180,DB51,8  PLATFORM NO. 62141,,6048N,00136E,,60.8,1.6
995190,DB51,9  PLATFORM NO. 62118,,5742N,00054E,,57.7,0.9
995200,DB52,0  PLATFORM NO. 62023,,5122N,00757W,,51.36666666666667,-7.95
995210,DB52,1  PLATFORM NO. 62129,,5306N,00212E,,53.1,2.2
995220,DB52,2  PLATFORM NO. 62120,,6054N,00054E,,60.9,0.9
995230,DB52,3  PLATFORM NO. 62122,,5630N,00201E,,56.5,2.0166666666666666
995240,DB52,4  PLATFORM NO. 62130,,5300N,00142E,,53.0,1.7
995250,DB52,5  PLATFORM NO. 63108,,6008N,00142E,,60.13333333333333,1.7
995260,DB52,6  PLATFORM NO. 63105,,6106N,00142E,,61.1,1.7
995270,DB52,7  PLATFORM NO. 63104,,6118N,00136E,,61.3,1.6
995280,DB52,8  PLATFORM NO. 63101,,6118N,00142E,,61.3,1.7
995290,DB52,9  PLATFORM NO. 63110,,5930N,00131E,,59.5,1.5166666666666666
995300,DB53,0  PLATFORM NO. 62114,,5842N,00106E,,58.7,1.1
995310,DB53,1  PLATFORM NO. 63102,,6112N,00106E,,61.2,1.1
995320,DB53,2  PLATFORM NO. 62113,,5824N,00018E,,58.4,0.3
995330,DB53,3  PLATFORM NO. 62117,,5754N,00006E,,57.9,0.1
995340,DB53,4  PLATFORM NO. 44180,,4648N,04800W,,46.8,-48.0
995350,DB53,5  PLATFORM NO. 44172,,4630N,04824W,,46.5,-48.4
995360,DB53,6  PLATFORM NO. 44136,,4348N,05948W,,43.8,-59.8
995370,DB53,7  PLATFORM NO. 20106,,4142N,03154W,,41.7,-31.9
995390,DB53,9  PLATFORM NO. 42016,,3012N,08806W,,30.2,-88.1
995400,DB54,0  PLATFORM NO. 62150,,5800N,00036E,,58.0,0.6
995410,DB54,1  PLATFORM NO. 45134,,4224N,08030W,,42.4,-80.5
995420,DB54,2  PLATFORM NO. 63106,,5330N,00200E,,53.5,2.0
995430,DB54,3  PLATFORM NO. 62143,,5818N,00024E,,58.3,0.4
995440,DB54,4  PLATFORM NO. 62140,,5700N,00206E,,57.0,2.1
995450,DB54,5  ENVIRONM BUOY 41009,,2830N,08012W,5.0,28.5,-80.2
995460,DB54,6  ENVIRONM BUOY 41010,,2854N,07830W,5.0,28.9,-78.5
995470,DB54,7  ENVIRONM BUOY 44131,,4551N,06049W,,45.85,-60.81666666666667
995480,DB54,8  ENVIRONM BUOY 44137,CN,4114N,06114W,0.0,41.233333333333334,-61.233333333333334
995490,DB54,9  ENVIRONM BUOY 44138,CN,4413N,05536W,0.0,44.21666666666667,-55.6
995500,DB55,0  ENVIRONM BUOY 44139,CN,4419N,05721W,0.0,44.31666666666667,-57.35
995510,DB55,1  PLATFORM NO. 62560,FR,3006N,01924W,,30.1,-19.4
995520,DB55,2  PLATFORM NO. 62561,FR,2912N,01324W,,29.2,-13.4
995530,DB55,3  PLATFORM NO. 62562,FR,2806N,01500W,,28.1,-15.0
995540,DB55,4  PLATFORM NO. 62563,FR,3112N,01330W,,31.2,-13.5
995550,DB55,5  PLATFORM NO. 62565,FR,2806N,01506W,,28.1,-15.1
995560,DB55,6  PLATFORM NO. 62566,FR,2930N,01424W,,29.5,-14.4
995570,DB55,7  PLATFORM NO. 62567,FR,2906N,01336W,,29.1,-13.6
995580,DB55,8  PLATFORM NO. 62568,FR,3018N,02812W,,30.3,-28.2
995590,DB55,9  PLATFORM NO. 62569,FR,3024N,01112W,,30.4,-11.2
995600,DB56,0  PLATFORM NO. 62570,FR,2900N,01412W,,29.0,-14.2
995610,DB56,1  PLATFORM NO. 62572,FR,2818N,01512W,,28.3,-15.2
995620,DB56,2  PLATFORM NO. 62573,FR,2818N,01436W,,28.3,-14.6
995630,DB56,3  PLATFORM NO. 62574,FR,3024N,01324W,,30.4,-13.4
995640,DB56,4  PLATFORM NO. 62575,FR,2736N,01606W,,27.6,-16.1
995650,DB56,5  PLATFORM NO. 62576,FR,2718N,01806W,,27.3,-18.1
995660,DB56,6  PLATFORM NO. 62578,FR,2812N,01506W,,28.2,-15.1
995670,DB56,7  PLATFORM NO. 62581,FR,3012N,01300W,,30.2,-13.0
995680,DB56,8  PLATFORM NO. 62582,FR,2812N,01500W,,28.2,-15.0
995690,DB56,9  PLATFORM NO. 62584,FR,2918N,01412W,,29.3,-14.2
995700,DB57,0  PLATFORM NO. 62585,FR,3118N,01212W,,31.3,-12.2
995710,DB57,1  ENVIRONM BUOY 44231,CN,4506N,05548W,3.0,45.1,-55.8
995720,DB57,2  ENVIRONM BUOY 62102,,5242N,00218E,,52.7,2.3
995730,DB57,3  ENVIRONM BUOY 62112,,5842N,00118E,,58.7,1.3
995740,DB57,4  ENVIRONM BUOY 62119,,5724N,00118E,,57.4,1.3
995750,DB57,5  ENVIRONM BUOY 62128,,5324N,00218E,,53.4,2.3
995760,DB57,6  ENVIRONM BUOY 62564,,5135S,06306W,,-51.583333333333336,-63.1
995770,DB57,7  ENVIRONM BUOY 62579,,3724S,05035E,,-37.4,50.583333333333336
995780,DB57,8  ENVIRONM BUOY 63103,,6106N,00106E,,61.1,1.1
995790,DB57,9  ENVIRONM BUOY 62551,,2418N,03912W,,24.3,-39.2
995800,DB58,0  ENVIRONM BUOY 62552,,2412N,05124W,,24.2,-51.4
995810,DB58,1  ENVIRONM BUOY 62553,,2224N,05524W,,22.4,-55.4
995820,DB58,2  ENVIRONM BUOY 62554,,1730N,06230W,,17.5,-62.5
995830,DB58,3  ENVIRONM BUOY 62555,,3112N,03706W,,31.2,-37.1
995840,DB58,4  ENVIRONM BUOY 62556,,2324N,05506W,,23.4,-55.1
995850,DB58,5  ENVIRONM BUOY 62557,,4606N,00106W,,46.1,-1.1
995860,DB58,6  ENVIRONM BUOY 62558,,2524N,03736W,,25.4,-37.6
995870,DB58,7  ENVIRONM BUOY 62559,,1730N,02630W,,17.5,-26.5
995880,DB58,8  ENVIRONM BUOY 62590,,0430S,01130E,,-4.5,11.5
995890,DB58,9  ENVIRONM BUOY 46053,,3420N,11908W,0.0,34.333333333333336,-119.13333333333334
995900,DB59,0  ENVIRONM BUOY 44233,,4400N,05000W,,44.0,-50.0
995910,DB59,1  ENVIRONM BUOY 42036,,2850N,08450W,5.0,28.833333333333332,-84.83333333333333
995920,DB59,2  ENVIRONM BUOY 62103,,4954N,00254W,,49.9,-2.9
995930,DB59,3  ENVIRONM BUOY 62104,,5042N,00024E,,50.7,0.4
995940,DB59,4  ENVIRONM BUOY 62144,,5800N,00600E,,58.0,6.0
995950,DB59,5  ENVIRONM BUOY 63115,,5824N,00536W,,58.4,-5.6
995960,DB59,6  PLATFORM NO. 45135,CN,4351N,07820W,74.0,43.85,-78.33333333333333
995970,DB59,7  PLATFORM NO. 45136,CN,4832N,08657W,183.0,48.53333333333333,-86.95
995980,DB59,8  PLATFORM NO. 45137,CN,4520N,08002W,176.0,45.333333333333336,-80.03333333333333
995990,DB59,9  PLATFORM NO. 45132,CN,4206N,08305W,173.0,42.1,-83.08333333333333
996000,DB60,0  ENVIRONM BUOY 40503,,2012N,06724W,,20.2,-67.4
996010,DB60,1  ENVIRONM BUOY 40605,,1506N,07954W,,15.1,-79.9
996020,DB60,2  ENVIRONM BUOY 50806,,3930N,02742W,,39.5,-27.7
996030,DB60,3  ENVIRONM BUOY 62136,,6036N,00100E,,60.6,1.0
996040,DB60,4  ENVIRONM BUOY 62145,,5848N,00124E,,58.8,1.4
996050,DB60,5  ENVIRONM BUOY 62081,,5106N,01412W,,51.1,-14.2
996060,DB60,6  ENVIRONM BUOY 62135,,5842N,00124E,,58.7,1.4
996070,DB60,7  ENVIRONM BUOY 63113,,5906N,00124E,,59.1,1.4
996080,DB60,8  ENVIRONM BUOY 63107,,6048N,00124E,,60.8,1.4
996090,DB60,9  ENVIRONM BUOY 62146,,5806N,00106E,,58.1,1.1
996100,DB61,0  ENVIRONM BUOY 62571,,3436S,05436W,,-34.6,-54.6
996110,DB61,1  ENVIRONM BUOY 62108,,5312N,01500W,,53.2,-15.0
996120,DB61,2  ENVIRONM BUOY 62105,,5659N,01259W,,56.983333333333334,-12.983333333333333
996130,DB61,3  ENVIRONM BUOY 62550,,4218N,01112W,,42.3,-11.2
996140,DB61,4  ENVIRONM BUOY 62583,,4200N,01118W,,42.0,-11.3
996150,DB61,5  ENVIRONM BUOY 62586,,4136N,01130W,,41.6,-11.5
996160,DB61,6  ENVIRONM BUOY 62587,,4212N,01112W,,42.2,-11.2
996170,DB61,7  ENVIRONM BUOY 62589,,4218N,01036W,,42.3,-10.6
996180,DB61,8  ENVIRONM BUOY 42019,,2754N,09500W,5.0,27.9,-95.0
996190,DB61,9  ENVIRONM BUOY 42020,,2700N,09630W,5.0,27.0,-96.5
996200,DB62,0  ENVIRONM BUOY 62124,,5436N,00124E,,54.6,1.4
996210,DB62,1  ENVIRONM BUOY 46184,,5354N,13848W,0.0,53.9,-138.8
996220,DB62,2  ENVIRONM BUOY 62131,,5806N,00006E,,58.1,0.1
996230,DB62,3  ENVIRONM BUOY 64043,,6136N,01324W,,61.6,-13.4
996240,DB62,4  ENVIRONM BUOY 62413,,6042N,00100E,,60.7,1.0
996250,DB62,5  ENVIRONM BUOY 44142,,4230N,06412W,,42.5,-64.2
996260,DB62,6  ENVIRONM BUOY 44141,CN,4207N,05608W,0.0,42.11666666666667,-56.13333333333333
996270,DB62,7  ENVIRONM BUOY 52009,,1312N,14430E,,13.2,144.5
996280,DB62,8  ENVIRONM BUOY 44001,,3824N,07336W,4.0,38.4,-73.6
996290,DB62,9  ENVIRONM BUOY 44015,,3706N,07336W,4.0,37.1,-73.6
996300,DB63,0  ENVIRONM BUOY 44014,,3636N,07448W,,36.6,-74.8
996310,DB63,1  ENVIRONM BUOY 46046,,4618N,12412W,,46.3,-124.2
996320,DB63,2  ENVIRONM BUOY 62157,,5812N,00012E,3.0,58.2,0.2
996330,DB63,3  ENVIRONM BUOY 44017,,4006N,07212W,,40.1,-72.2
996340,DB63,4  ENVIRONM BUOY 44018,,3742N,07442W,,37.7,-74.7
996350,DB63,5  ENVIRONM BUOY 41012,,3518N,07000W,5.0,35.3,-70.0
996360,DB63,6  ENVIRONM BUOY 44023,,3730N,07424W,,37.5,-74.4
996370,DB63,7  ENVIRONM BUOY 46045,,3348N,11824W,,33.8,-118.4
996380,DB63,8  ENVIRONM BUOY 63116,,5942N,00136E,,59.7,1.6
996390,DB63,9  ENVIRONM BUOY 62148,,5812N,00148W,,58.2,-1.8
996400,DB64,0  ENVIRONM BUOY 56002,,1936S,11606E,,-19.6,116.1
996410,DB64,1  ENVIRONM BUOY 46145,CN,5423N,13226W,0.0,54.38333333333333,-132.43333333333334
996420,DB64,2  ENVIRONM BUOY 44025,,4018N,07312W,,40.3,-73.2
996430,DB64,3  ENVIRONM BUOY 45138,CN,4933N,06543W,0.0,49.55,-65.71666666666667
996440,DB64,4  ENVIRONM BUOY 63117,,6042N,00142E,,60.7,1.7
996450,DB64,5  ENVIRONM BUOY 63118,,5854N,00730W,,58.9,-7.5
996460,DB64,6  ENVIRONM BUOY 46183,CN,5334N,13108W,0.0,53.56666666666667,-131.13333333333333
996470,DB64,7  ENVIRONM BUOY 46054,,3430N,12040W,0.0,34.5,-120.66666666666667
996480,DB64,8  ENVIRONM BUOY 62304,,5106N,00148E,3.0,51.1,1.8
996490,DB64,9  ENVIRONM BUOY 46205,CN,5410N,13420W,0.0,54.166666666666664,-134.33333333333334
996500,DB65,0  ENVIRONM BUOY 46206,CN,4848N,12554W,,48.8,-125.9
996510,DB65,1  ENVIRONM BUOY 46208,CN,5230N,13242W,,52.5,-132.7
996520,DB65,2  ENVIRONM BUOY 46181,CN,5349N,12850W,0.0,53.81666666666667,-128.83333333333334
996530,DB65,3  ENVIRONM BUOY 46185,CN,5225N,12948W,0.0,52.416666666666664,-129.8
996540,DB65,4  ENVIRONM BUOY 46204,CN,5118N,12842W,,51.3,-128.7
996550,DB65,5  ENVIRONM BUOY 45139,CN,4516N,07933W,74.0,45.266666666666666,-79.55
996560,DB65,6  ENVIRONM BUOY 23051,,2342N,05830E,,23.7,58.5
996570,DB65,7  ENVIRONM BUOY 62305,,5024N,00000E,3.0,50.4,0.0
996580,DB65,8  ENVIRONM BUOY 63114,,6106N,00105E,3.0,61.1,1.0833333333333333
