NUMBER,ICAO,NAME,COUNTRY,LAT,LON,ELEV
914080,PTRO,KOROR/PALAU ISLAND,KA,0720N,13429E,33
914100,,TOBI ISLAND,KA,0301N,13111E,5
914110,,NGULU CAROLINE IS,KA,0818N,13729E,3
914130,PTYA,YAP ISLAND,KA,0929N,13805E,17
914250,,NUKUORO ATOLL,KA,0351N,15501E,4
914340,,KAPINGAMARANGI ATOL,KA,0105N,15446E,3
914870,PLFA,FANNING ISLAND,NZ,0351N,15922W,5
914900,PLCH,CHRISTMAS/CASSIDY,NZ,0159N,15729W,3
914920,,CHRISTMAS ISLAND,NZ,0200N,15724W,3
915020,,TARO ISLAND,SO,0642S,15623E,3
915030,AGGM,MUNDA/NEW GEORGIA,SO,0820S,15716E,6
915070,,AUKI/MALAITA ISLAND,SO,0847S,16044E,11
915170,,HONIARA,SO,0925S,15958E,56
915200,AGGH,HONIARA/HENDERSON,SO,0925S,16003E,9
915270,,KIRA KIRA,SO,1025S,16155E,3
915300,ANAU,NAURU ISLAND,NW,0032S,16655E,6
915330,,BANABA ISLAND,NZ,0054S,16932E,66
915410,AGGL,SANTA CRUZ ISLAND,SO,1042S,16548E,24
915500,,LINUA ARPT AWS(AUT),NH,1319S,16637E,5
915510,NVSC,SOLA/VANUA LAVA ISL,NH,1351S,16733E,18
915540,NVSS,PEKOA ARPT/SANTO IL,NH,1531S,16713E,44
915550,NVSL,LAMAP/MALEKOULA ISL,NH,1625S,16748E,26
915570,NVVV,BAUERFIELD/EFATE IL,NH,1742S,16818E,21
915650,,BURTONFIELD/TANNA,NH,1932S,16915E,73
915680,,ANEITYUM ISLAND,NH,2014S,16946E,7
915700,,SURPRISE ISL (AUT),NC,1829S,16305E,5
915740,,LOOP ISLAND (AUT),NC,1958S,15831E,4
915770,NWWK,KOUMAC,NC,2034S,16417E,18
915790,NWWV,OUVEA OULOUP/FAYAUE,NC,2039S,16635E,7
915820,NWWL,OUANAHAM/WANAHAM,NC,2046S,16714E,29
915830,,POINDIMIE,NC,2056S,16519E,13
915870,NWWR,LA ROCHE/MARE ISL,NC,2129S,16802E,42
915900,NWWW,LA TONTOUTA/NOUMEA,NC,2201S,16613E,14
915920,NWWN,NOUMEA,NC,2216S,16627E,72
915960,NWWE,ILS DES PINS/MOUE I,NC,2236S,16727E,97
915980,,MATTHEW ISL/ILOT,NC,2220S,17120E,27
916010,NGTU,BUTARITARI ATOLL,KB,0302N,17247E,1
916100,NGTA,TARAWA/BONRIKI INTL,KB,0121N,17255E,4
916230,NGBR,BERU ISLAND,KB,0121S,17600E,3
916290,NGTR,ARORAE ISLAND,KB,0240S,17650E,7
916310,NGFO,NANUMEA ISLAND,TV,0540S,17608E,3
916360,,NUI ATOLL,TV,0714S,17709E,2
916430,NGFU,FUNAFUTI INTL ARPT,TV,0831S,17913E,2
916440,,FUNAFUTI,TV,0831S,17914E,0
916480,,NIULAKITA ISLAND,TV,1045S,17930E,3
916500,NFNR,ROTUMA ISLAND,FJ,1230S,17703E,26
916520,,UNDU PT./VANUA ISL,FJ,1608S,17959W,63
916570,NFNL,LAMBASA AIRPORT,FJ,1628S,17921E,17
916590,,NAMBOUWALU,FJ,1700S,17842E,36
916600,,YASAWA-I-RARA ISL,FJ,1642S,17735E,50
916630,NFNS,SAVUSAVU AIRPORT,FJ,1649S,17921E,13
916650,NFNM,MATEI/TAVEUNI ISL,FJ,1641S,17952W,21
916700,,VIWA ISLAND,FJ,1709S,17655E,5
916760,,VANUA MBALAVU ISL,FJ,1715S,17855W,5
916780,,LEVUKA/OVALAU ISL,FJ,1741S,17850E,3
916800,NFFN,NANDI/NADI INTL,FJ,1745S,17727E,18
916830,NFNA,NAUSORI INTL ARPT,FJ,1803S,17834E,7
916900,,LAUCALA BAY,FJ,1809S,17827E,9
916910,NFNK,LAKEMBA ISLAND,FJ,1814S,17848W,3
916930,,VUNISEA/KANDAVU ISL,FJ,1903S,17810E,33
916970,,MATUKU ISLAND,FJ,1908S,17945E,5
916990,,ONO-I-LAU ISLAND,FJ,2040S,17843W,28
917010,,CANTON ISLAND,CT,0246S,17143W,2
917200,,ATAFU ATOLL,NZ,0832S,17231W,3
917230,,NUKUNONU,NZ,0912S,17154W,3
917240,,NUKUNONO ATOLL,NZ,0912S,17155W,3
917270,,FENUAFALA/FAKAOFO,NZ,0923S,17116W,4
917530,NLWW,WALLIS ISL/HIHIFO,FW,1314S,17610W,27
917540,NLWF,FUTUNA ISL/MAOPOOPO,FW,1419S,17807W,36
917550,,AVATA,ZM,1329S,17246W,
917570,,AVAO,ZM,1327S,17221W,
917580,,FALEOLO ARPT,ZM,1349S,17159W,
917590,NSFA,FALEOLO INTL/APIA,ZM,1349S,17200W,5
917600,NSAU,ASAU/SAVAI'I ISLAND,ZM,1330S,17238W,4
917620,NSAP,APIA/UPOLU ISLAND,ZM,1348S,17147W,2
917630,,CAPE TAPANGA,ZM,1403S,17127W,34
917640,,CAPE TAPUTAPU,ZM,1419S,17050W,122
917650,NSTU,PAGO PAGO INTL ARPT,ZM,1420S,17043W,3
917660,,CAPE MATATULA,ZM,1415S,17134W,60
917680,,TA'U,ZM,1415S,16929W,32
917720,,NIUAFOOU ISLAND,TO,1534S,17537W,61
917760,,KEPPEL/NIUATOPUTAPO,TO,1557S,17346W,3
917790,,LUPEPAU-U,TO,1835S,17358W,70
917800,NFTV,VAVA'U ISLAND,TO,1839S,17359W,10
917840,NFTL,HA'APAI/LIFUKA ISL,TO,1948S,17421W,3
917850,,HA'AFEVA ISLAND,TO,1957S,17442W,4
917860,,NOMUKA ISLAND,TO,2015S,17448W,36
917920,NFTF,FUA'AMOTU/TONGATAPU,TO,2114S,17509W,41
918000,NCPY,PENRHYN ISLAND,KU,0901S,15804W,2
918010,,PENRHYN ISLAND,KU,0900S,15803W,1
918040,NCRK,RAKAHANGA ATOLL,KU,1003S,16106W,5
918110,,PUKAPUKA ATOLL,KU,1053S,16549W,3
918190,,SUWARROW ATOLL,KU,1314S,16305W,3
918220,NIUE,NIUE ISLAND/ALOFI,KU,1904S,16955W,22
918260,,PALMERSTON ATOLL,KU,1804S,16311W,4
918300,NCAI,AMURI/AITUTAKI ISL,KU,1850S,15946W,6
918400,NCMK,MAUKE ISLAND,KU,2008S,15721W,9
918430,NCRG,AVARUA/RAROTONGA IL,KU,2112S,15949W,7
918470,,MANGAIA ISLAND,KU,2155S,15757W,15
919010,PLUR,JARVIS ISLAND (AUT),LN,0023S,16001W,2
919210,,NUKU A TAHA,PF,0849S,14012W,64
919250,,ATUONA,PF,0948S,13902W,52
919300,NTTB,BORA-BORA/MOTU-MUTE,PF,1627S,15145W,3
919340,NTTR,UTUROA/SOCIETY ISL,PF,1643S,15128W,1
919380,NTAA,TAHITI ISLAND/FAAA,PF,1733S,14937W,2
919410,NTTG,RANGIROA/TUAMOTO IL,PF,1458S,14740W,3
919430,,TAKAROA ATOLL,PF,1429S,14502W,3
919440,NTTO,HAO/TUAMOTO (MIL),PF,1804S,14057W,3
919450,,HEREHERETUE ISLAND,PF,1952S,14500W,3
919480,,RIKITEA,PF,2308S,13458W,89
919490,NTGE,REAO ISLAND       &,PF,1828S,13628W,8
919500,NTAR,RURUTU ISLAND,PF,2226S,15122W,3
919520,NTTX,MUROROA ATOLL (MIL),PF,2149S,13848W,3
919530,,MARUTEA PF,PF,2129S,13527W,3
919540,NTAT,TUBUAI ISLAND,PF,2321S,14929W,3
919580,,RAPA ISLAND,PF,2737S,14420W,2
919600,,PITCAIRN ISLAND,NZ,2504S,13006W,265
930040,,CAPE REINGA (AUT),NZ,3426S,17241E,191
930120,NZKT,KAITAIA,NZ,3508S,17316E,87
930230,,PURERUA (AUT),NZ,3507S,17401E,84
930690,,MOKOHINAU AWS,ZM,3554S,17506E,60
930720,,MT TAMAHUNGA,NZ,3618S,17442E,452
930820,,GREAT BARRIER ISL &,NZ,3613S,17529E,140
930890,,WARKWORTH,NZ,3626S,17440E,72
931030,,WHANGAPARAOA (AUT),NZ,3636S,17450E,89
931100,,AUCKLAND INTL AWS,NZ,3701S,17449E,6
931120,NZWP,WHENUAPAI (NZ-AFB),NZ,3647S,17438E,27
931190,NZAA,AUCKLAND INTL ARPT,NZ,3701S,17448E,6
931320,,MANUKAU HEADS,NZ,3703S,17433E,244
931840,,TAURANGA HARBOUR,NZ,3739S,17611E,11
931850,,TAURANGA AERODROME,NZ,3740S,17612E,5
931860,NZTG,TAURANGA AERO AWS,NZ,3740S,17612E,5
931960,,HICKS BAY AWS,NZ,3733S,17818E,50
932010,,PORT TAHAROA (AUT),NZ,3810S,17442E,28
932060,,MOKAU,NZ,3842S,17437E,27
932460,NZRO,ROTORUA AERODROME,NZ,3807S,17619E,294
932470,,ROTORUA AERO (AUT),NZ,3807S,17619E,288
932910,NZGS,GISBORNE AERODROME,NZ,3840S,17759E,8
932920,,GISBORNE AERO AWS,NZ,3839S,17759E,4
933050,,MAUI A PLATFORM,NZ,3933S,17326E,37
933080,NZNP,NEW PLYMOUTH AERO,NZ,3901S,17411E,36
933090,,NEW PLYMOUTH,NZ,3900S,17410E,32
933250,,WANGANUI AERODROME,NZ,3958S,17501E,15
933320,,TUROA MOUNT RUAPEHU,NZ,3918S,17532E,1628
933340,,WAIOURU (AUT),NZ,3928S,17541E,823
933730,,NAPIER AERO AWS,NZ,3927S,17651E,3
934010,NZOH,OHAKEA (NZ-AFB),NZ,4012S,17522E,52
934040,,PALMERSTON NORTH,NZ,4019S,17536E,39
934050,NZPM,PALMERSTON NORTH,NZ,4019S,17537E,40
934170,NZPP,PARAPARAUMU AERO,NZ,4054S,17459E,12
934200,,PARAPARAUMU AWS,NZ,4054S,17459E,7
934310,,OUTLOOK HILL,NZ,4118S,17438E,548
934360,NZWN,WELLINGTON INTL,NZ,4120S,17448E,7
934390,,WELLINGTON AERO,NZ,4120S,17448E,12
934600,,WAIONE,NZ,4027S,17618E,50
934730,,MASTERTON AERODROME,NZ,4058S,17538E,116
934790,,NGAWIHI (AUT),NZ,4135S,17514E,6
934900,,PORANGAHAU,NZ,4017S,17639E,8
934970,,CASTLEPOINT (LGT-H),NZ,4054S,17615E,7
934980,,CASTLEPOINT (AUT),NZ,4054S,17614E,20
935150,,WESTPORT AERO (AWS),NZ,4144S,17134E,18
935160,NZWS,WESTPORT HARBOUR  &,NZ,4145S,17136E,4
935270,,FAREWELL SPIT (AUT),NZ,4033S,17300E,3
935400,,MURCHISON,NZ,4148S,17220E,160
935450,,NELSON AERODROME,NZ,4118S,17313E,7
935460,,NELSON AERODROME,NZ,4118S,17314E,7
935700,,CRAIL BAY,NZ,4106S,17357E,13
935730,,BELVUE BAY,NZ,4117S,17349E,12
935770,NZWB,BLEHEIM/WOODBOURNE,NZ,4131S,17352E,32
935860,,BROTHERS ISL (AUT),NZ,4106S,17426E,68
935970,,CAPE CAMPBELL (AUT),NZ,4144S,17412E,32
936140,NZHK,HOKITIKA AERODROME,NZ,4243S,17059E,40
936150,,HOKITIKA AERO (AUT),NZ,4243S,17100E,40
936580,,CULVERDEN AERO    &,NZ,4246S,17253E,174
936770,NZKI,KAIKOURA          &,NZ,4225S,17342E,101
937090,,HAAST (AUT),NZ,4352S,16900E,4
937200,NZMF,MILFORD SOUND,NZ,4440S,16755E,6
937610,,HORORATA,NZ,4333S,17159E,196
937690,,RAKAIA,NZ,4347S,17201E,124
937720,,TIMARU AERODROME,NZ,4418S,17113E,27
937730,,TIMARU AERO,NZ,4418S,17114E,26
937750,,TIMARU HARBOUR,NZ,4424S,17115E,9
937800,NZCH,CHRISTCHURCH INTL,NZ,4329S,17233E,34
937810,,CHRISTCHURCH AWS,NZ,4328S,17231E,37
937960,NZOU,OAMARU ARPT (AUT),NZ,4458S,17105E,30
938000,,SECRETARY ISL AWS,NZ,4513S,16653E,19
938050,,PUYSEGUR POINT(AUT),NZ,4610S,16638E,41
938310,,QUEENSTOWN (AUT),NZ,4501S,16844E,358
938440,NZNV,INVERCARGILL AERO,NZ,4625S,16820E,1
938630,,GORE,NZ,4606S,16856E,70
938900,NZDN,DUNEDIN AIRPORT,NZ,4556S,17012E,2
938930,,DUNEDIN MUSSELBURGH,NZ,4554S,17031E,2
938960,,TAIAROA HEAD,NZ,4546S,17044E,76
939090,,SOUTH WEST CAPE AWS,NZ,4716S,16727E,101
939290,,ENDERBY ISLAND(AUT),NZ,5029S,16618E,40
939440,NZCA,CAMPBELL ISLAND,NZ,5233S,16909E,19
939450,,CAMPBELL ISLAND AWS,NZ,5233S,16910E,19
939860,NZCI,CHATHAM ISL/TUUTA,NZ,4357S,17634W,48
939870,,CHATHAM ISLANDS AWS,NZ,4357S,17635W,48
939940,,RAOUL ISLAND (AUT),NZ,2915S,17756W,49
939970,NZRN,RAOUL ISL/KERMADEC,NZ,2915S,17755W,49
940010,,KIUNGA,NG,0608S,14118E,65
940030,,DARU ISLAND,NG,0904S,14312E,8
940040,AYWK,WEWAK INTL AIRPORT,NG,0334S,14338E,9
940050,AYMH,MOUNT HAGEN,NG,0551S,14413E,1631
940060,,KIKORI,NG,0724S,14415E,15
940110,,KUNDIAWA,NG,0601S,14458E,1493
940120,,KEREMA,NG,0757S,14546E,6
940140,AYMD,MADANG AIRPORT,NG,0513S,14548E,12
940160,,KAINANTU,NG,0617S,14552E,1579
940210,,MENDI,NG,0610S,14340E,1676
940220,,VANIMO,NG,0242S,14119E,9
940310,,LAKE KUTUBU,NG,0622S,14318E,807
940350,AYPY,PORT MORESBY INTL,NG,0926S,14713E,47
940440,,MOMOTE/MANUS ISLAND,NG,0204S,14726E,5
940470,,NADZAB,NG,0534S,14633E,47
940760,,KAVIENG/NEW IRELAND,NG,0234S,15049E,7
940770,,ALOTAU/GURNEY,NG,1019S,15027E,11
940800,,SALAMO/FERGUSSON IL,NG,0940S,15048E,9
940820,,NUGURIA ISLAND,NG,0319S,15440E,1
940840,,MALEKOLON PLANTATIO,NG,0401S,15339E,46
940850,AYRB,RABAUL/NEW BRITAIN,NG,0413S,15211E,9
940870,,MISIMA ISLAND,NG,1042S,15250E,17
940880,,LIHIR ISLAND GROUP,NG,0307S,15232E,5
940900,,JINJO/ROSSEL ISLAND,NG,1119S,15414E,20
940970,,KIETA/BOUGAINVILLE,NG,0619S,15543E,5
941010,,KALUMBURU MISSION,AU,1417S,12638E,24
941020,,TROUGHTON ISLAND,AU,1345S,12608E,8
941030,,BROWSE ISL AWS(AUT),AU,1407S,12332E,5
941050,,SCOTT REEF AWS(AUT),AU,1403S,12148E,8
941110,,PORT KEATS AWS(AUT),AU,1414S,12927E,18
941170,,MANGO FARM,AU,1344S,13040E,16
941190,,GARDEN POINT,AU,1124S,13025E,12
941200,YPDN,DARWIN (CIV/MIL),AU,1224S,13052E,30
941220,,BATHURST IL AWS AUT,AU,1150S,13003E,12
941230,,GUNN POINT,AU,1214S,13102E,15
941250,,BATCHELORE AWS,AU,1303S,13101E,105
941270,,PT STUART,AU,1215S,13153E,5
941280,,CAPE DON (LGT-H),AU,1119S,13146E,20
941290,,CAPE DON AWS (AUT),AU,1119S,13147E,20
941300,,MANBULLOO CSIRO,AU,1447S,13156E,120
941310,,TINDAL AWS (AUT),AU,1431S,13222E,135
941320,YPTN,KATHERINE/TINDAL  &,AU,1427S,13216E,109
941330,,MINJILANG,AU,1109S,13235E,24
941340,,BLACK PT./ESSINGTON,AU,1109S,13208E,10
941350,,MC CLUER ISL AWS,AU,1104S,13259E,5
941370,,JABIRU AIRPORT,AU,1240S,13254E,26
941380,,GUNBALUNYA,AU,1219S,13303E,9
941390,,WARRUWI,AU,1139S,13324E,5
941400,,MILINGIMBI AWS(AUT),AU,1206S,13454E,5
941420,,MANINGRIDA SETTLEME,AU,1203S,13413E,13
941440,,ROPER BAR,AU,1445S,13432E,19
941460,,ELCHO ISLAND,AU,1202S,13534E,34
941470,,CAPE WESSEL AWS AUT,AU,1101S,13645E,19
941490,,ALYANGULA,AU,1350S,13625E,26
941500,YDGV,GOVE AIRPORT,AU,1216S,13649E,54
941510,,NORTH EAST ISL AWS,AU,1339S,13657E,19
941520,,BORROLOOLA AWS,AU,1605S,13618E,17
941700,,WEIPA AERO,AU,1238S,14154E,0
941710,YBWP,WEIPA CITY,AU,1238S,14153E,12
941750,,THURSDAY IL/HORN IL,AU,1035S,14213E,61
941820,,COCONUT IL AWS(AUT),AU,1003S,14303E,10
941840,,COEN AIRPORT,AU,1345S,14307E,162
941850,,COEN CITY,AU,1357S,14312E,194
941860,,LOCKHART RIVER,AU,1247S,14318E,20
941870,,MUSGRAVE STATION,AU,1447S,14330E,82
942000,,MANDORA,AU,1945S,12051E,8
942010,,CYGNET BAY,AU,1627S,12300E,16
942020,,LA GRANGE MISSION,AU,1841S,12146E,12
942030,YBRM,BROOME AIRPORT,AU,1757S,12213E,9
942040,,CURTIN AWS (AUT),AU,1735S,12350E,78
942050,YPDB,DERBY,AU,1718S,12337E,9
942060,,KOOLAN ISLAND,AU,1608S,12346E,145
942070,,ROWLEY SHOALS AWS,AU,1732S,11857E,8
942080,,KURI BAY P.O.     &,AU,1529S,12431E,29
942090,,CADJEBUT,AU,1843S,12558E,202
942100,,ADELE ISL AWS (AUT),AU,1530S,12309E,5
942110,,MOUNT BARNETT,AU,1643S,12555E,401
942120,,HALLS CREEK AIRPORT,AU,1813S,12739E,424
942130,,TURKEY CREEK,AU,1701S,12812E,205
942140,,WYNDHAM,AU,1529S,12807E,17
942150,,KING EDWARD RIVER,AU,1522S,12618E,386
942160,YPKU,KUNUNURRA AIRPORT,AU,1546S,12842E,45
942170,,ARGYLE AERO AWS,AU,1638S,12827E,165
942180,,INVERWAY,AU,1751S,12938E,403
942200,,TIMBER CREEK,AU,1540S,13028E,18
942290,,WAVE HILL,AU,1723S,13107E,197
942320,,VICTORIA RIV. DOWNS,AU,1621S,13100E,83
942360,,ELLIOTT,AU,1733S,13332E,223
942370,,LARRIMAH,AU,1535S,13313E,181
942380,YDTC,TENNANT CREEK ARPT,AU,1938S,13410E,376
942390,,MCARTHUR RIVER,AU,1626S,13605E,42
942420,,BRUNETTE DOWNS,AU,1839S,13557E,219
942480,,CENTRE ISLAND,AU,1544S,13648E,5
942550,,CAMOOWEAL,AU,1955S,13807E,235
942560,,MORNINGTON ISLAND,AU,1639S,13910E,7
942580,,WOLLOGORANG       &,AU,1712S,13756E,61
942590,,BURKETOWN,AU,1744S,13932E,8
942670,,NORMANTON,AU,1740S,14105E,10
942680,,KOWANYAMA,AU,1528S,14144E,14
942690,,CROYDON,AU,1812S,14214E,119
942750,,GEORGETOWN,AU,1818S,14333E,295
942760,,PALMERVILLE,AU,1600S,14404E,204
942830,,COOKTOWN MISSION,AU,1526S,14511E,9
942840,,HERBERTON,AU,1723S,14523E,899
942850,,LOW ISLES (LGT-H),AU,1623S,14534E,4
942860,,MAREEBA AIRPORT,AU,1704S,14525E,476
942870,YBCS,CAIRNS AIRPORT,AU,1653S,14545E,7
942880,,FITZROY ISL (LGT-H),AU,1655S,14600E,107
942890,,HOLMES REEF AWS AUT,AU,1631S,14751E,7
942900,,FLINDERS REEF AWS,AU,1743S,14827E,7
942910,,INNISFAIL,AU,1731S,14601E,4
942920,,CARDWELL,AU,1815S,14601E,7
942940,YBTL,TOWNSVILLE(CIV/MIL),AU,1915S,14645E,6
942950,,LUCINDA PT. AWS AUT,AU,1831S,14624E,10
942960,,LIHOU REEF AWS(AUT),AU,1707S,15201E,7
942980,,MARION REEF AWS AUT,AU,1906S,15223E,6
942990,,WILLIS ISLAND,AU,1618S,14959E,9
943000,,CARNARVON AIRPORT,AU,2452S,11340E,7
943020,YPLM,LEARMOUTH,AU,2214S,11405E,6
943030,,THEVENARD ISL AWS,AU,2127S,11501E,6
943040,,BARROW IL (PRIVATE),AU,2049S,11523E,63
943050,,ONSLOW,AU,2138S,11506E,5
943060,,MARDIE,AU,2111S,11558E,12
943070,,KARRTHA LEGENDRE,AU,2021S,11650E,20
943080,,DAMPIER,AU,2043S,11644E,12
943090,,ROEBOURNE,AU,2047S,11707E,13
943100,,BEDOUT ISLAND AWS,AU,1935S,11905E,10
943110,,SHAY GAP,AU,2030S,12010E,47
943120,YPPD,PORT HEDLAND ARRT,AU,2022S,11837E,6
943130,,WITTENOOM,AU,2214S,11820E,464
943140,,PANNAWONICA,AU,2140S,11618E,201
943150,,MARBLE BAR,AU,2110S,11945E,189
943160,,NULLAGINE,AU,2155S,12012E,376
943180,,NYANG,AU,2302S,11502E,112
943190,,TELFER,AU,2142S,12213E,294
943200,,BALGO HILLS,AU,2008S,12757E,410
943220,,RABBIT FLAT,AU,2013S,13001E,340
943230,,WATARRKA (CANYON),AU,2417S,13132E,612
943240,,YUENDUMU,AU,2215S,13147E,679
943250,,ALI CURUNG/TENNANT,AU,2101S,13424E,376
943260,YBAS,ALICE SPRINGS ARPT,AU,2348S,13354E,541
943270,,JERVOIS,AU,2256S,13608E,323
943290,,URANDANGIE,AU,2136S,13818E,175
943320,YBMA,MOUNT ISA AIRPORT,AU,2040S,13929E,344
943330,,BOULIA,AU,2255S,13954E,158
943350,,CLONCURRY COMPOSITE,AU,2042S,14031E,200
943370,,JULIA CREEK,AU,2039S,14144E,124
943390,,WINTON,AU,2222S,14301E,187
943400,,RICHMOND,AU,2043S,14308E,215
943430,,HUGHENDEN,AU,2050S,14412E,326
943460,YBLR,LONGREACH AIRPORT,AU,2326S,14416E,193
943500,,BARCALDINE,AU,2333S,14517E,267
943510,,BLACKALL,AU,2425S,14527E,285
943550,,TAMBO,AU,2453S,14615E,397
943560,,CHARTERS TOWERS,AU,2004S,14615E,313
943580,,MORANBAH,AU,2201S,14804E,255
943590,,CLERMONT,AU,2249S,14738E,269
943600,,COLLINSVILLE,AU,2033S,14750E,187
943630,,EMERALD,AU,2332S,14810E,180
943640,,ROLLESTON,AU,2427S,14837E,219
943650,YBPN,PROSPERINE AIRPORT,AU,2029S,14832E,21
943660,,BOWEN AIRPORT,AU,2001S,14812E,6
943670,YBMK,MACKAY,AU,2107S,14913E,31
943680,,HAMILTON ISLAND,AU,2021S,14857E,17
943690,,SAINT LAWRENCE,AU,2220S,14932E,18
943710,,CREAL REEF AWS(AUT),AU,2032S,15023E,8
943730,,YEPPOON AWS,AU,2308S,15045E,6
943740,YBRK,ROCKHAMPTON AIRPORT,AU,2323S,15028E,14
943750,,BARALABA,AU,2411S,14948E,94
943760,,THANGOOL,AU,2429S,15035E,199
943770,,MONTO P. O.,AU,2451S,15107E,251
943790,,GANNET CAY AWS(AUT),AU,2157S,15228E,6
943800,YBGL,GLADSTONE,AU,2351S,15115E,76
943810,,GLADSTONE ARPT AWS,AU,2352S,15113E,17
943840,,TOWN OF 1770,AU,2409S,15153E,2
943860,,HERON ISL AWS (AUT),AU,2326S,15155E,8
943870,,BUNDABERG AERO,AU,2454S,15219E,33
943880,,LADY ELLIOT ISL(LH),AU,2406S,15242E,5
943900,,SANDY CAPE (LGT-H),AU,2443S,15312E,101
943930,,FREDERICK REEF(AWS),AU,2101S,15422E,12
943940,,CATO ISL AWS (AUT),AU,2315S,15532E,11
944010,,KALBARRI,AU,2743S,11410E,9
944020,,SHARK BAY/DENHAM,AU,2555S,11331E,10
944030,YPGN,GERALDTON AIRPORT,AU,2847S,11442E,34
944040,,PAYNES FIND,AU,2916S,11740E,340
944050,,ABROLHOS ISL (AUT),AU,2818S,11335E,11
944100,,GASCOYNE JUNCTION &,AU,2503S,11512E,144
944110,,MULLEWA           &,AU,2832S,11530E,282
944140,,ENEABBA,AU,2949S,11516E,100
944150,,CARNAMAH,AU,2941S,11553E,267
944160,,MORAWA,AU,2913S,11600E,274
944220,,MURCHISON SHIRE,AU,2653S,11557E,289
944280,,MOUNT MAGNET,AU,2803S,11750E,427
944300,YPMR,MEEKATHARRA AIRPORT,AU,2636S,11832E,518
944310,,ERRABIDDY,AU,2527S,11707E,428
944390,,WILUNA,AU,2635S,12013E,522
944400,,YEELIRRIE,AU,2716S,12005E,488
944440,,CASHMERE DOWNS,AU,2858S,11933E,500
944450,,LAVERTON/YAMARNA,AU,2808S,12341E,437
944460,,MENZIES,AU,2941S,12101E,427
944470,,DIEMALS,AU,2940S,11916E,434
944480,,LEONORA,AU,2853S,12119E,380
944490,,LAVERTON AWS,AU,2837S,12225E,465
944510,,CARNEGIE,AU,2547S,12258E,449
944580,,COOBER PEDY (PVT),AU,2900S,13445E,215
944610,,GILES MET STATION,AU,2502S,12817E,599
944620,YDYL,YULARA AWS,AU,2511S,13058E,493
944630,,CURTIN SPRINGS,AU,2519S,13145E,488
944660,,KULGERA,AU,2550S,13317E,512
944770,,MARLA,AU,2718S,13337E,324
944800,,MARREE,AU,2939S,13803E,51
944810,,MOOMBA (PRIVATE),AU,2806S,14012E,40
944820,,BIRDSVILLE,AU,2554S,13921E,47
944850,,TIBOOBURRA,AU,2925S,14201E,184
944880,,WINDORAH,AU,2525S,14239E,129
944920,,THARGOMINDAH,AU,2759S,14349E,130
944940,,QUILPIE,AU,2637S,14416E,198
944970,,WANAARING,AU,2942S,14409E,108
945000,,CUNNAMULLA,AU,2804S,14544E,191
945100,YBCV,CHARLEVILLE ARPT,AU,2624S,14616E,304
945110,,INJUNE,AU,2551S,14834E,389
945130,,BOLLON,AU,2801S,14728E,185
945140,,MITCHELL,AU,2629S,14759E,336
945150,,ROMA,AU,2634S,14847E,301
945160,,SAINT GEORGE,AU,2802S,14835E,203
945200,,MUNGINDI,AU,2858S,14859E,160
945210,,SURAT,AU,2709S,14904E,246
945250,,TAROOM,AU,2538S,14947E,200
945270,,MOREE,AU,2928S,14951E,212
945290,,MILES,AU,2640S,15011E,307
945300,,GOONDIWINDI,AU,2832S,15018E,220
945410,,INVERELL,AU,2947S,15107E,584
945420,,DALBY,AU,2711S,15116E,349
945430,,GAYNDAH,AU,2538S,15137E,108
945490,,KINGAROY,AU,2633S,15150E,431
945500,,STANTHORPE,AU,2839S,15156E,795
945510,,TOOWOOMBA,AU,2735S,15156E,676
945520,YBOK,OAKEY (ARMY/CIV),AU,2725S,15144E,407
945550,,WARWICK AWS,AU,2812S,15206E,476
945560,,TENTERFIELD,AU,2903S,15201E,845
945640,,RAINBOW BEACH,AU,2555S,15306E,12
945650,,HERVEY BAY/PIALBA,AU,2518S,15249E,17
945660,,GYMPIE (FORESTRY),AU,2609S,15238E,100
945670,,MARYBOROUGH,AU,2532S,15240E,11
945680,YBAM,AMBERLEY (AUS-AFB),AU,2738S,15243E,31
945690,,MAROOCHYDORE AWS,AU,2636S,15306E,17
945710,,GRAFTON,AU,2941S,15255E,9
945740,,CASINO AIRPORT,AU,2853S,15302E,26
945750,YBAF,ARCHEFIELD/BRISBANE,AU,2734S,15300E,18
945780,YBBN,BRISBANE INTL ARPT,AU,2723S,15306E,5
945790,,BRISBANE ARPT02 AWS,AU,2723S,15307E,4
945800,,GOLD COAST,AU,2757S,15326E,0
945810,,CANUNGRA,AU,2802S,15311E,184
945820,,MURWILLUMBAH,AU,2821S,15323E,18
945840,,DOUBLE ISL PT. (LH),AU,2556S,15311E,78
945850,,CALOUNDRA,AU,2648S,15309E,57
945860,,LISMORE,AU,2848S,15315E,11
945870,,TABULAM,AU,2845S,15227E,555
945890,,YAMBA,AU,2926S,15321E,30
945920,YBCG,COOLANGATTA AWS AUT,AU,2810S,15330E,6
945940,,CAPE MORETON(LGT-H),AU,2702S,15328E,102
945950,,CAPE BYRON (LGT-H),AU,2838S,15338E,98
946000,,CAPE NATURALISTE LH,AU,3332S,11500E,98
946010,,CAPE LEEUWIN(LGT-H),AU,3422S,11507E,14
946020,,ROTTNEST IL AWS AUT,AU,3200S,11530E,44
946030,,ROTTNEST ISL(LGT-H),AU,3200S,11531E,48
946040,,BUNBURY,AU,3318S,11539E,11
